total_gap,explained,unexplained,interaction
16.216628046332545,-0.3695495546080565,16.532192057697102,0.053985544574970845
16.160256395523618,-0.23781810865602893,16.435127224191092,-0.03705271746366634
16.329204238240315,-0.16472755366885394,16.498124449281022,-0.004192657559997315
15.917039889473315,-0.4932349931441422,16.469947656383738,-0.05967277693616779
16.134471233813095,-0.4869858211131941,16.5279919244349,0.09346513350556052
16.189164818438705,-0.1879381272410683,16.413771386723965,-0.036668458400527015
16.201074499124964,-0.21253197596615792,16.4008062989451,0.01280016920009075
16.11257596949026,-0.3054530592235096,16.40865787025541,0.009371150674269302
16.330765535216294,-0.392116182603786,16.73552227439359,-0.012640560561521852
16.381275334747663,0.0834889212383132,16.325954572530463,-0.028168165263195988
16.45620999032854,-0.08691776071827917,16.550197798991576,-0.0070700451178709045
15.910496921555925,-0.5481839696640236,16.371777277934598,0.08690362404558982
16.25583829355334,-0.31325395756175567,16.551199918147177,0.017892320271130302
15.917206999183364,-0.2835041991966136,16.15578315174207,0.04492806088455836
16.045873320608578,-0.4343192659998749,16.384488361654803,0.09570421421449282
16.2828485681315,0.045708030056403004,16.22350780662964,0.013632734836164673
16.25816544825104,-0.34177653724054835,16.587950525106862,0.011991477275842044
15.952396308017164,-0.5442459058376699,16.43182592728408,0.06481629147310741
15.815678101028716,-0.5366038629690593,16.227645732928067,0.12463622926770768
16.16903477090436,-0.6399927884558565,16.721924277953804,0.0871032929408102
16.219499605023515,-0.2964376179888859,16.461954859551042,0.053982356021151645
16.433633164530782,-0.3024084457265417,16.626361852977425,0.1096797537375096
16.41910277506654,-0.07640694325527875,16.501171079929918,-0.005661367668835737
16.3936382653063,-0.0958168010774898,16.487015197286382,0.0024398693217335676
16.230485103770754,-0.258881208152161,16.468950935290195,0.020415359354046814
15.877826454267797,-0.34401296609212295,16.164058095775545,0.0577813271429477
16.405135620947135,-0.22891415935373516,16.66540348599665,-0.03135369626033935
16.24563003289186,-0.16643131033924874,16.32843437237898,0.08362697900020066
16.255159364019292,-0.36594736954612017,16.495822449447587,0.1252842988615157
16.137925563522636,-0.11331585525840637,16.186923035187647,0.064318374836148
15.997279907652242,-0.22636123315169243,16.21714702254394,0.006494110763924255
15.969286992392206,-0.2978241831942796,16.21920504188165,0.047906134787808696
15.833821107350197,-0.513093667830617,16.3301769036334,0.01673786490027851
15.720931306714157,-0.45118379244740936,16.09557499876246,0.07654009415273322
16.31871828928292,-0.29352875974382187,16.55419463000726,0.05805243480244826
16.262822686144027,-0.3940242541120824,16.6045532169519,0.05229371652330883
15.472564685507159,-0.48754235669730406,15.967823917628266,-0.007716872822129517
16.01501233119898,-0.4605642894603079,16.449099701829255,0.026476917722902726
16.32535389410478,-0.2792612054327037,16.50428517430555,0.10032992657033901
16.079310683566952,-0.3091431310058397,16.322643900522962,0.06580992035924282
16.07200652869613,-0.2764038154282389,16.390068564156536,-0.04165821767446687
15.903984758467516,-0.5601586997472623,16.39668888831511,0.06745457361466833
16.050297390782788,-0.17980593938409584,16.203276089276187,0.02682724583291929
15.997458323587118,-0.2883291048419778,16.11200442397967,0.17378300419477455
15.81031112877271,-0.3835519466574624,16.145204519852996,0.048658541913027875
16.208988115118878,-0.3822504844733885,16.533634895749856,0.05760369892379913
16.4162167963052,-0.2190930971173657,16.541358489659615,0.09395140917695244
16.016799826810875,-0.46931629187565704,16.42957744782325,0.05653866226384707
15.801692968158328,-0.46674503822941915,16.21994540048763,0.0484926019962586
16.334065321806676,-0.4094205648489151,16.668639401672408,0.0748464938824327
16.296554159226474,-0.2790180522843002,16.483388608088717,0.09218361006787745
16.25933833006689,0.009485812372986402,16.37881360820029,-0.12896109321445692
16.162488985698175,-0.5302327809440612,16.63629971491173,0.056422051220579306
15.968594791945073,-0.2595465527501801,16.196941153728403,0.03120021115955751
16.305695149332976,0.01074501490984403,16.184831285383552,0.11011884463914612
16.36350988219656,-0.3114783755281678,16.566751296631992,0.10823695833096281
15.891188187849409,-0.5134549065805913,16.31884192326106,0.08580117790097574
16.07043340652106,-0.4295519616753154,16.334035458625294,0.16594991242527612
16.066217333814258,-0.474348078136245,16.582925466122106,-0.042360062416264554
15.882472719562251,-0.5157597199886368,16.344983144896105,0.053249301465257304
16.292914518638398,-0.3635085108307976,16.66844534710981,-0.012022324104691506
16.275124118253466,-0.20599599549314007,16.428761012852192,0.05235909971634101
16.08403913214159,-0.23116459537050105,16.281556976493448,0.03364676529599819
16.011985376788274,-0.6199568969204847,16.494964323705062,0.1369779491033114
15.972480797025831,-0.4507091389823472,16.52671636256855,-0.10352642492489394
16.40130277365791,-0.3326115383033539,16.78548778477125,-0.05157346489158954
16.07037661590975,-0.4287426382798003,16.484396752202883,0.01472250970073219
15.579818981779923,-0.7208368911578873,16.370610714890063,-0.06995484887556813
15.819683433118492,-0.3093734750564181,16.108483165386133,0.020573741630869335
16.259696644720236,-0.2165238438074084,16.462353731505573,0.013866753050933767
16.122157679947833,-0.06228070901670435,16.188785490114242,-0.004347105945726071
15.664625120800508,-0.4300907668439322,16.047075912589207,0.047639968781368225
15.973125807885367,-0.1779750808927929,16.106733954744413,0.04436692954550381
16.35624969185904,-0.20724349533156783,16.564763959264383,-0.0012707727282759151
16.17832889548562,-0.6391115726655698,16.81790576002095,-0.0004652934321711655
15.974375905656423,-0.3016930070643866,16.167437390075065,0.10863150794921239
16.26668214939862,-0.07791238148820412,16.29295282601379,0.05164170392254164
16.340352250068484,-0.023561343246910837,16.44817891830462,-0.08426533157739868
16.356480709541607,-0.36485530831851065,16.69611507281661,0.025220942457963247
16.19763703607871,-0.3120521540349728,16.496447288431227,0.013241892197129346
16.26604559040549,-0.22056639949551027,16.450549986446276,0.036062027052139456
16.370039393852892,-0.10707976229696214,16.463317730696872,0.013801433468870528
16.29385323185656,-0.36475985043398396,16.499180224491283,0.159432874016602
16.430449109199238,-0.20298436649954965,16.562902315403335,0.0705311563910982
16.13581319002725,-0.23601008607693075,16.33281856152462,0.03900472448731307
16.176145904422015,-0.1575608042658132,16.34935885615414,-0.015652158563170815
16.201834611060313,-0.17143315059729503,16.325096852960996,0.04817090756841935
16.1596246185076,-0.25311265918207937,16.38603759952821,0.026699676413954876
16.20199630861027,-0.3001378640983603,16.524178107851185,-0.022043936293812294
16.0467053475478,-0.4677106065246335,16.48094652686268,0.033469446679191606
15.705785932757998,-0.6043428981147372,16.2418565627886,0.06827226570840139
15.62867232669874,-0.6223611643799813,16.181406378513202,0.0696271153010457
16.2804352266379,-0.2107620830884116,16.363891789224,0.1273055309393385
16.433189849308413,-0.16049089577973064,16.631324787507765,-0.03764404308185476
16.440411079507236,-0.24157725228360505,16.627152079483494,0.054836255350892316
15.981408303365654,-0.46303434975743585,16.45391065243166,-0.009467996957027935
16.361953144780102,-0.16013290204591613,16.634342094301246,-0.11225604258561361
16.243803280584537,-0.22065358194049622,16.365659526898526,0.09879735483627883
16.717721599226586,-0.13225239313942438,16.778188347583637,0.07178563331490295
16.255021057380404,-0.32112584002970834,16.460118781542405,0.11602811793636647
15.673942895779966,-0.6860358215344604,16.31124025367899,0.04873845487873041
15.900509484439851,-0.5763857846995961,16.413852405617945,0.06304287911825668
16.493442797360196,-0.059954881196972565,16.501096631633118,0.05230104435167959
16.117220974418643,-0.3464226841661002,16.43172792135738,0.031915743212266534
15.925758249188448,-0.23175286876903556,16.148084710352123,0.009426400965821813
15.826339203797119,-0.4020185400313494,16.193623433355242,0.03473430612029915
15.876952798179424,-0.27795471378158254,16.145503203151748,0.009404306319993339
16.319598951523744,-0.11728850420331582,16.47030007163994,-0.033412624081393005
16.27443525406941,-0.13095200441421184,16.393048151861876,0.012339105727278366
16.40294777376726,-0.15873184575866617,16.5404541043099,0.021225525743830076
16.282042193348303,-0.32840489686532237,16.649060134077445,-0.03861303425037477
15.993986015126623,-0.44468421696001315,16.377054784214124,0.06161544799851981
16.35467664382314,-0.18835506441428151,16.493025750591187,0.050005966042590444
15.719207422518082,-0.5774122424154484,16.18284970195964,0.11376996995750233
16.106925155386442,-0.5058753393022926,16.45783329755068,0.15496719826387562
16.150714386596505,-0.5249406007787911,16.669597491272725,0.006057500065253407
15.905577564594672,-0.4701461797012598,16.258370547089726,0.11735320126354054
15.965458185688249,-0.5398535685944807,16.37694891402498,0.12836283713659213
15.931686343822676,-0.3330934548866935,16.167944211163558,0.09683558344931953
15.83055831621028,-0.49004641268766136,16.226085466332734,0.09451926782276132
16.272991134066245,-0.18312595485349448,16.374897646950558,0.0812194288810133
16.031799628488578,-0.2027612457623036,16.20608603185974,0.028474841486968216
16.10317093269682,-0.24147375050142728,16.234832855174318,0.10981183641979442
16.54266061048424,-0.2367297762320959,16.747573002241552,0.031817398226849036
16.188630052538734,-0.4757714950974332,16.60935759858694,0.055043941317308054
16.1582152327099,-0.1841984883949408,16.283219355042093,0.059194368476710224
16.423001198459843,-0.07202206422016388,16.510209414875135,-0.015186163421276433
15.740647064514796,-0.6492089896310063,16.358742305747,0.031113753089130114
15.686452807261496,-0.5046811459833407,16.17754868674092,0.013585269340183004
16.317345046335127,-0.0253034718134586,16.309388313791715,0.033260204041653196
16.062098161014724,-0.31050921651694807,16.217539478093386,0.15506789837127144
15.677595659002776,-0.47921882544505934,16.171395801589824,-0.014581311450456269
16.557823592495474,-0.05130165772243345,16.59779676340986,0.011328495762427337
16.015929581124766,-0.45920904154263553,16.48571502394043,-0.010576397577096941
15.499638905127433,-0.41338402851033607,15.82344875507988,0.08957416192424716
16.127654062141225,-0.2217943608720816,16.477683919714764,-0.12823549006679968
15.866172257193263,-0.4188981873430748,16.3152008021425,-0.030130364025808376
15.520740843162628,-0.7026511088406551,16.180831686244346,0.042560269072055235
15.840663300995047,-0.5211708282477048,16.211072757607326,0.15076137196047057
16.127051829588126,-0.3974051526220137,16.516465324675664,0.007991657585080247
16.53619104035434,-0.18469847694177588,16.670449355384335,0.05044015546081937
16.13028010894012,-0.3710164841495498,16.401918119750917,0.09937845210242813
16.238799553237314,-0.24322282861430722,16.424034747527912,0.057987641765066655
16.10971616185919,-0.2775699773537781,16.278638157527894,0.10864799622231658
16.020406697881725,-0.4414550015280838,16.417109212721698,0.044752490783139365
16.554109219614702,-0.1874191513270489,16.67537216434721,0.06615622006302146
16.179118107048822,-0.3062087544276437,16.460394709021784,0.02493214648711728
15.912986922960862,-0.320595261769995,16.210060109384358,0.023522080628026742
15.796899573662643,-0.47176608292193123,16.190370736643672,0.07829492199653032
16.334052644007002,-0.14049212668578548,16.457097415579483,0.017447365147745586
16.302721278574644,-0.20860690640256507,16.513442816096358,-0.0021146346575733332
15.680630879931961,-0.6134655219520937,16.175183716928586,0.11891270415071631
16.116651214826064,-0.3087504708164488,16.455889703705907,-0.03048800783108163
16.170880095076072,-0.3449284571215685,16.442669440293685,0.07313910993798345
16.12121618651046,-0.2327147850764959,16.314917593845166,0.03901337583465647
16.33601477445565,-0.28376224110434123,16.579801972722635,0.039975033865630394
16.539804843438453,-0.19717292157929478,16.667643742985092,0.06933400111574883
16.021644859244923,-0.2530909321776562,16.282429769518785,-0.007693977609051217
16.35978275737694,-0.19115050710570358,16.531989064533263,0.018944195055155433
15.92125377507432,-0.40582171303321957,16.3675347447861,-0.040459240901327576
16.521590737644054,-0.09423544258243055,16.571955555002205,0.043870614397746976
16.459526940138915,-0.20703563823008153,16.694349266937934,-0.027786680622739368
15.819347730914814,-0.6303997802006052,16.447233577026054,0.0025139464960375335
16.158703550414096,-0.3100380189716816,16.400349308969453,0.06839227140153525
15.973352599634723,-0.41857181801242405,16.35765961674042,0.03426479862537235
15.883111132034848,-0.4676045976302703,16.265752386534587,0.08496334306619246
16.263934736763275,-0.49788599819294177,16.677904245792888,0.08391649402437906
16.26106655140496,-0.026937033333524596,16.24961761815939,0.03838596245623194
16.63684898850064,0.03275031582234078,16.596773576689884,0.007325095223222888
16.06660611967026,-0.6905087285049376,16.722767938976176,0.03434691140137147
16.120888194781415,-0.43539694551600405,16.430683771555778,0.12560137384389236
16.31382002491818,-0.003486784951746813,16.29559111839626,0.021715700457207276
16.04249313007829,-0.45670271156996023,16.50580316595733,-0.006607332361909357
16.40012181067152,-0.09916905188583769,16.489306329051033,0.009984529952816956
16.36741720229135,-0.4173911414382019,16.67594317207113,0.10886516888422193
15.952245101161054,-0.493368957486382,16.485104945255443,-0.039490880219091196
15.863772965074148,-0.3206529050003155,16.18572134518763,-0.0012954752962741622
16.6062869653314,-0.04771122035344888,16.662259274628013,-0.008261093209512183
16.277514921436563,-0.27079647933260276,16.45011101802811,0.09820038440375356
16.13358241626257,-0.21536243241280317,16.222273164894432,0.12667168559710262
16.1172980420955,-0.07762483974056522,16.230856021866202,-0.03593313980491075
15.96108263960685,-0.4836182006229137,16.31590806110762,0.12879280792276404
16.366462141384147,-0.24163101490194094,16.61362128914334,-0.005528133071493357
16.10971397475339,-0.4195840954052983,16.541334138368256,-0.012036064615131181
16.414065610949464,-0.30578100145430653,16.720292960759252,-0.00044634962614509277
16.121267602031253,-0.07562769586184004,16.140473228879273,0.05642208582503372
16.06031389045713,-0.3604265800167923,16.310837921337225,0.10990255458636966
